1,0.591
2,0.00186
3,0.0111
4,2.0082e-08
5,0.0734
6,0.031402
7,0.00060138
8,0.00181
9,2.2288e-15
10,0.011825
11,0.029299
12,0.053266
13,0.018983
14,0.095576
15,32903
16,3.3715e+07
17,0.072743
18,0.29342
19,9.5675e+06
20,0.2139
21,57815
22,0.0068782
23,1.6509e+08
24,0.1965
25,2.9321e+08
26,0.40505
27,2.2629e+08
28,50.286
29,2.7282e+09
30,10.299
31,2.9003e+12
32,6282.9
33,2.296e+07
34,0.64695
35,21339
36,9.3082e+05
37,0.084655
38,2.0402e+05
39,0.3364
40,4.437e+07
41,81432
42,0.071804
43,7.5929e+05
44,1.6432e+06
45,0.10175
46,2.2325e+07
47,0.029017
48,3
49,11
50,10
51,0.0955
52,3.62
53,92.6
54,28
55,1.12e-09
56,0.000921
57,0.00961
58,0.00027
59,0.000604
60,0.00262
61,0.000171
62,0.00461
63,1.33
64,3.89e-10
65,0.000794
66,4.5e+10
67,1.39e-10
68,0.00498
